지역코드,지역,조직코드,조직명,기관유형
4700000000,경상북도,1538,경북 의성군 사곡면보건지소,보건지소
4600000000,전라남도,0735,전남 무안군 삼향보건지소,보건지소
4700000000,경상북도,1539,경북 의성군 신평면보건지소,보건지소
4600000000,전라남도,0736,전남 무안군 현경보건지소,보건지소
4700000000,경상북도,1540,경북 의성군 안계면보건지소,보건지소
4600000000,전라남도,0737,전남 무안군 남악건강생활지원센터,보건지소
4700000000,경상북도,1541,경북 의성군 안사면보건지소,보건지소
4600000000,전라남도,0738,전남 무안군 해제보건지소,보건지소
4700000000,경상북도,1542,경북 의성군 옥산면보건지소,보건지소
4600000000,전라남도,0739,전남 보성군 겸백보건지소,보건지소
4700000000,경상북도,1543,경북 의성군 가음면보건지소,보건지소
4600000000,전라남도,0740,전남 보성군 득량보건지소,보건지소
4700000000,경상북도,1544,경북 의성군 안평면보건지소,보건지소
4600000000,전라남도,0741,전남 보성군 벌교보건지소,보건지소
4700000000,경상북도,1545,경북 의성군 점곡면보건지소,보건지소
4600000000,전라남도,0742,전남 보성군 웅치보건지소,보건지소
4700000000,경상북도,1546,경북 의성군 춘산면보건지소,보건지소
4600000000,전라남도,0743,전남 보성군 회천보건지소,보건지소
4700000000,경상북도,1547,경북 영주시 장수면보건지소,보건지소
4600000000,전라남도,0744,전남 보성군 문덕보건지소,보건지소
4700000000,경상북도,1548,경북 영주시 부석면보건지소,보건지소
4600000000,전라남도,0745,전남 보성군 노동보건지소,보건지소
4700000000,경상북도,1549,경북 영주시 평은면보건지소,보건지소
4600000000,전라남도,0746,전남 보성군 미력보건지소,보건지소
4700000000,경상북도,1550,경북 영주시 봉현면보건지소,보건지소
4600000000,전라남도,0747,전남 보성군 복내보건지소,보건지소
4700000000,경상북도,1551,경북 영주시 풍기읍보건지소,보건지소
4600000000,전라남도,0748,전남 보성군 조성보건지소,보건지소
4800000000,경상남도,1421,경남 창원시 동마산보건지소,보건지소
4700000000,경상북도,1552,경북 영주시 문수면보건지소,보건지소
4600000000,전라남도,0749,전남 보성군 율어보건지소,보건지소
4800000000,경상남도,1422,경남 창원시 진전면보건지소,보건지소
4700000000,경상북도,1553,경북 영주시 순흥면보건지소,보건지소
4600000000,전라남도,0750,전남 순천시 주암보건지소,보건지소
4800000000,경상남도,1423,경남 창원시 내서읍보건지소,보건지소
4700000000,경상북도,1554,경북 영주시 단산면보건지소,보건지소
4600000000,전라남도,0751,전남 순천시 승주보건지소,보건지소
4800000000,경상남도,1424,경남 창원시 진북면보건지소,보건지소
4700000000,경상북도,1555,경북 영주시 안정면보건지소,보건지소
4600000000,전라남도,0752,전남 순천시 상사보건지소,보건지소
4800000000,경상남도,1425,경남 창원시 진동면보건지소,보건지소
4700000000,경상북도,1556,경북 영주시 이산면보건지소,보건지소
4600000000,전라남도,0753,전남 순천시 외서보건지소,보건지소
4800000000,경상남도,1426,경남 창원시 구산면보건지소,보건지소
4700000000,경상북도,1557,경북 청송군 진보면보건지소,보건지소
4600000000,전라남도,0754,전남 순천시 상삼면출장소,보건지소
4800000000,경상남도,1427,경남 밀양시 청도면보건지소,보건지소
4700000000,경상북도,1558,경북 청송군 부동면보건지소,보건지소
4600000000,전라남도,0755,전남 순천시 낙안보건지소,보건지소
4800000000,경상남도,1428,경남 밀양시 상남면보건지소,보건지소
4700000000,경상북도,1559,경북 청송군 현동면보건지소,보건지소
4600000000,전라남도,0756,전남 순천시 황전보건지소,보건지소
4800000000,경상남도,1429,경남 밀양시 삼랑진읍보건지소,보건지소
4700000000,경상북도,1560,경북 청송군 부남면보건지소,보건지소
4600000000,전라남도,0757,전남 순천시 별량보건지소,보건지소
4800000000,경상남도,1430,경남 밀양시 산외면보건지소,보건지소
4700000000,경상북도,1561,경북 청송군 현서면보건지소,보건지소
4600000000,전라남도,0758,전남 순천시 송광보건지소,보건지소
4800000000,경상남도,1431,경남 밀양시 산내면보건지소,보건지소
4700000000,경상북도,1562,경북 청송군 안덕면보건지소,보건지소
4600000000,전라남도,0759,전남 순천시 월등보건지소,보건지소
4800000000,경상남도,1432,경남 밀양시 초동면보건지소,보건지소
4700000000,경상북도,1563,경북 영천시 자양면보건지소,보건지소
4600000000,전라남도,0760,전남 신안군 임자보건지소,보건지소
4800000000,경상남도,1433,경남 밀양시 무안면보건지소,보건지소
4700000000,경상북도,1564,경북 영천시 금호읍보건지소,보건지소
4600000000,전라남도,0761,전남 신안군 자은보건지소,보건지소
4800000000,경상남도,1434,경남 밀양시 하남읍보건지소,보건지소
4700000000,경상북도,1565,경북 영천시 청통면보건지소,보건지소
4600000000,전라남도,0762,전남 신안군 장산보건지소,보건지소
4800000000,경상남도,1435,경남 밀양시 단장면보건지소,보건지소
4700000000,경상북도,1566,경북 영천시 화북면보건지소,보건지소
4600000000,전라남도,0763,전남 신안군 증도보건지소,보건지소
4800000000,경상남도,1436,경남 진주시 진성면보건지소,보건지소
4700000000,경상북도,1567,경북 영천시 화산면보건지소,보건지소
4600000000,전라남도,0764,전남 신안군 지도보건지소,보건지소
4800000000,경상남도,1437,경남 진주시 지수면보건지소,보건지소
4700000000,경상북도,1568,경북 영천시 대창면보건지소,보건지소
4600000000,전라남도,0765,전남 신안군 팔금보건지소,보건지소
4800000000,경상남도,1438,경남 진주시 금곡면보건지소,보건지소
4700000000,경상북도,1569,경북 영천시 고경면보건지소,보건지소
4600000000,전라남도,0766,전남 신안군 하의보건지소,보건지소
4800000000,경상남도,1439,경남 진주시 일반성면보건지소,보건지소
4700000000,경상북도,1570,경북 영천시 신녕면보건지소,보건지소
4600000000,전라남도,0767,전남 신안군 흑산보건지소,보건지소
4800000000,경상남도,1440,경남 진주시 수곡면보건지소,보건지소
4700000000,경상북도,1571,경북 영천시 북안면보건지소,보건지소
4600000000,전라남도,0768,전남 신안군 홍도보건지소,보건지소
4800000000,경상남도,1441,경남 진주시 대곡면보건지소,보건지소
4700000000,경상북도,1572,경북 영천시 화남면보건지소,보건지소
4600000000,전라남도,0769,전남 신안군 가거도 보건지소,보건지소
4800000000,경상남도,1442,경남 진주시 이반성면보건지소,보건지소
4700000000,경상북도,1573,경북 영천시 임고면보건지소,보건지소
4600000000,전라남도,0770,전남 신안군 암태보건지소,보건지소
4800000000,경상남도,1443,경남 진주시 미천면보건지소,보건지소
4700000000,경상북도,1574,경북 상주시 외서면보건지소,보건지소
4600000000,전라남도,0771,전남 신안군 압해보건지소,보건지소
4800000000,경상남도,1444,경남 진주시 대평면보건지소,보건지소
4700000000,경상북도,1575,경북 상주시 모동면보건지소,보건지소
4600000000,전라남도,0772,전남 신안군 비금보건지소,보건지소
4800000000,경상남도,1445,경남 진주시 문산읍보건지소,보건지소
4700000000,경상북도,1576,경북 상주시 모서면보건지소,보건지소
4600000000,전라남도,0773,전남 신안군 신의보건지소,보건지소
4800000000,경상남도,1446,경남 진주시 사봉면보건지소,보건지소
4700000000,경상북도,1577,경북 상주시 청리면보건지소,보건지소
4600000000,전라남도,0774,전남 신안군 안좌보건지소,보건지소
4800000000,경상남도,1447,경남 창원시 진해서부보건지소,보건지소
4700000000,경상북도,1578,경북 상주시 화서면보건지소,보건지소
4600000000,전라남도,0775,전남 신안군 도초보건지소,보건지소
4800000000,경상남도,1448,경남 통영시 한산면보건지소,보건지소
4700000000,경상북도,1579,경북 상주시 화남면보건지소,보건지소
4600000000,전라남도,0776,전남 여수시 우두보건지소,보건지소
4800000000,경상남도,1449,경남 통영시 욕지면보건지소,보건지소
4700000000,경상북도,1580,경북 상주시 화동면보건지소,보건지소
4600000000,전라남도,0777,전남 여수시 상암보건지소,보건지소
4800000000,경상남도,1450,경남 통영시 사량면보건지소,보건지소
4700000000,경상북도,1581,경북 상주시 은척면보건지소,보건지소
4600000000,전라남도,0778,전남 여수시 삼산보건지소,보건지소
4800000000,경상남도,1451,경남 사천시 사남면보건지소,보건지소
4700000000,경상북도,1582,경북 상주시 화북면보건지소,보건지소
4600000000,전라남도,0779,전남 여수시 돌산보건지소,보건지소
4800000000,경상남도,1452,경남 사천시 삼천포보건센터,보건지소
4700000000,경상북도,1583,경북 상주시 공성면보건지소,보건지소
4600000000,전라남도,0780,전남 여수시 중부보건지소,보건지소
4800000000,경상남도,1453,경남 사천시 사천읍보건지소,보건지소
4700000000,경상북도,1584,경북 상주시 공검면보건지소,보건지소
4600000000,전라남도,0781,전남 여수시 동부도시보건지소,보건지소
4800000000,경상남도,1454,경남 사천시 서포면보건지소,보건지소
4700000000,경상북도,1585,경북 상주시 사벌면보건지소,보건지소
4600000000,전라남도,0782,전남 여수시 남면보건지소,보건지소
4800000000,경상남도,1455,경남 사천시 곤명면보건지소,보건지소
4700000000,경상북도,1586,경북 상주시 이안면보건지소,보건지소
4600000000,전라남도,0783,전남 여수시 율촌보건지소,보건지소
4800000000,경상남도,1456,경남 사천시 정동면보건지소,보건지소
4700000000,경상북도,1587,경북 상주시 낙동면보건지소,보건지소
4600000000,전라남도,0784,전남 여수시 초도보건지소,보건지소
4800000000,경상남도,1457,경남 사천시 곤양면보건지소,보건지소
4700000000,경상북도,1588,경북 상주시 함창읍보건지소,보건지소
4600000000,전라남도,0785,전남 여수시 화양보건지소,보건지소
4800000000,경상남도,1458,경남 창원시 대산면보건지소,보건지소
4700000000,경상북도,1589,경북 상주시 중동면보건지소,보건지소
4600000000,전라남도,0786,전남 여수시 화정보건지소,보건지소
4800000000,경상남도,1459,경남 창원시 동읍보건지소,보건지소
4700000000,경상북도,1590,경북 상주시 외남면보건지소,보건지소
4600000000,전라남도,0787,전남 여수시 개도보건지소,보건지소
4700000000,경상북도,1591,경북 상주시 내서면보건지소,보건지소
4600000000,전라남도,0788,전남 여수시 연도보건지소,보건지소
4800000000,경상남도,1461,경남 창원시 북면보건지소,보건지소
4700000000,경상북도,1592,경북 영덕군 병곡면보건지소,보건지소
4600000000,전라남도,0789,전남 여수시 삼일보건지소,보건지소
4800000000,경상남도,1462,경남 김해시 진영읍보건지소,보건지소
4700000000,경상북도,1593,경북 영덕군 강구면보건지소,보건지소
4600000000,전라남도,0790,전남 여수시 소라보건지소,보건지소
4800000000,경상남도,1463,경남 김해시 동부도시보건지소,보건지소
4700000000,경상북도,1594,경북 영덕군 달산면보건지소,보건지소
4600000000,전라남도,0791,전남 영광군 염산보건지소,보건지소
4800000000,경상남도,1464,경남 김해시 한림면보건지소,보건지소
4700000000,경상북도,1595,경북 영덕군 남정면보건지소,보건지소
4600000000,전라남도,0792,전남 영광군 묘량보건지소,보건지소
4700000000,경상북도,1596,경북 영덕군 지품면보건지소,보건지소
4600000000,전라남도,0793,전남 영광군 백수보건지소,보건지소
4800000000,경상남도,1466,경남 김해시 대동면보건지소,보건지소
4700000000,경상북도,1597,경북 영덕군 영해면보건지소,보건지소
4600000000,전라남도,0794,전남 영광군 대마보건지소,보건지소
4800000000,경상남도,1467,경남 김해시 상동면보건지소,보건지소
4700000000,경상북도,1598,경북 영덕군 축산면보건지소,보건지소
4600000000,전라남도,0795,전남 영광군 낙월보건지소,보건지소
4800000000,경상남도,1468,경남 김해시 진례면보건지소,보건지소
4700000000,경상북도,1599,경북 영덕군 창수면보건지소,보건지소
4600000000,전라남도,0796,전남 영광군 군서보건지소,보건지소
4800000000,경상남도,1469,경남 김해시 생림면보건지소,보건지소
4700000000,경상북도,1665,경북 경산시 와촌면보건지소,보건지소
4600000000,전라남도,0797,전남 영광군 불갑보건지소,보건지소
4800000000,경상남도,1470,경남 거제시 장목면보건지소,보건지소
4700000000,경상북도,1666,경북 경산시 용성면보건지소,보건지소
4600000000,전라남도,0830,전남 영암군 서호보건지소,보건지소
4800000000,경상남도,1471,경남 거제시 거제면보건지소,보건지소
4700000000,경상북도,1667,경북 경산시 압량면보건지소,보건지소
4600000000,전라남도,0831,전남 영암군 금정보건지소,보건지소
4800000000,경상남도,1472,경남 거제시 아주보건지소,보건지소
4700000000,경상북도,1668,경북 경산시 진량읍보건지소,보건지소
4600000000,전라남도,0832,전남 영암군 군서보건지소,보건지소
4800000000,경상남도,1473,경남 거제시 동부면보건지소,보건지소
4700000000,경상북도,1669,경북 경산시 하양읍보건지소,보건지소
4600000000,전라남도,0833,전남 영암군 덕진보건지소,보건지소
4800000000,경상남도,1474,경남 거제시 사등면보건지소,보건지소
4700000000,경상북도,1670,경북 경산시 자인면보건지소,보건지소
4600000000,전라남도,0834,전남 영암군 미암보건지소,보건지소
4800000000,경상남도,1475,경남 거제시 일운면보건지소,보건지소
4700000000,경상북도,1671,경북 경산시 남천면보건지소,보건지소
4600000000,전라남도,0835,전남 영암군 도포보건지소,보건지소
4800000000,경상남도,1476,경남 거제시 칠천면보건지소,보건지소
4700000000,경상북도,1672,경북 경산시 남산면보건지소,보건지소
4600000000,전라남도,0836,전남 영암군 학산보건지소,보건지소
4800000000,경상남도,1477,경남 거제시 남부면보건지소,보건지소
4700000000,경상북도,1673,경북 청도군 각남면보건지소,보건지소
4600000000,전라남도,0837,전남 영암군 삼호서부보건출장소,보건지소
4800000000,경상남도,1478,경남 거제시 하청면보건지소,보건지소
4700000000,경상북도,1674,경북 청도군 매전면보건지소,보건지소
4600000000,전라남도,0838,전남 영암군 삼호보건지소,보건지소
4800000000,경상남도,1479,경남 거제시 둔덕면보건지소,보건지소
4700000000,경상북도,1675,경북 청도군 풍각면보건지소,보건지소
4600000000,전라남도,0839,전남 영암군 시종보건지소,보건지소
4800000000,경상남도,1480,경남 거제시 연초면보건지소,보건지소
4700000000,경상북도,1676,경북 청도군 각북면보건지소,보건지소
4600000000,전라남도,0840,전남 영암군 신북보건지소,보건지소
4800000000,경상남도,1481,경남 하동군 금남면보건지소,보건지소
4700000000,경상북도,1677,경북 청도군 이서면보건지소,보건지소
4600000000,전라남도,0841,전남 완도군 군외보건지소,보건지소
4800000000,경상남도,1482,경남 하동군 금성면보건지소,보건지소
4700000000,경상북도,1678,경북 청도군 금천면보건지소,보건지소
4600000000,전라남도,0842,전남 완도군 금당보건지소,보건지소
4800000000,경상남도,1483,경남 하동군 북천면보건지소,보건지소
4700000000,경상북도,1679,경북 청도군 운문면보건지소,보건지소
4600000000,전라남도,0843,전남 완도군 금일보건지소,보건지소
4800000000,경상남도,1484,경남 하동군 악양면보건지소,보건지소
4700000000,경상북도,1680,경북 청도군 화양읍보건지소,보건지소
4600000000,전라남도,0844,전남 완도군 노화보건지소,보건지소
4800000000,경상남도,1485,경남 하동군 양보면보건지소,보건지소
4700000000,경상북도,1681,경북 문경시 영순면보건지소,보건지소
4600000000,전라남도,0845,전남 완도군 생일보건지소,보건지소
4800000000,경상남도,1486,경남 하동군 옥종면보건지소,보건지소
4700000000,경상북도,1682,경북 문경시 가은읍보건지소,보건지소
4600000000,전라남도,0846,전남 완도군 신지보건지소,보건지소
4800000000,경상남도,1487,경남 하동군 적량면보건지소,보건지소
4700000000,경상북도,1683,경북 문경시 문경읍보건지소,보건지소
4600000000,전라남도,0847,전남 완도군 약산보건지소,보건지소
4800000000,경상남도,1488,경남 하동군 진교면보건지소,보건지소
4700000000,경상북도,1684,경북 문경시 산양면보건지소,보건지소
4600000000,전라남도,0848,전남 완도군 고금보건지소,보건지소
4800000000,경상남도,1489,경남 하동군 고전면보건지소,보건지소
4700000000,경상북도,1685,경북 문경시 마성면보건지소,보건지소
4600000000,전라남도,0849,전남 완도군 소안보건지소,보건지소
4800000000,경상남도,1490,경남 하동군 청암면보건지소,보건지소
4700000000,경상북도,1686,경북 문경시 산북면보건지소,보건지소
4600000000,전라남도,0850,전남 완도군 청산보건지소,보건지소
4800000000,경상남도,1491,경남 하동군 화개면보건지소,보건지소
4700000000,경상북도,1687,경북 문경시 호계면보건지소,보건지소
4600000000,전라남도,0851,전남 완도군 보길보건지소,보건지소
4800000000,경상남도,1492,경남 하동군 횡천면보건지소,보건지소
4700000000,경상북도,1688,경북 문경시 동로면보건지소,보건지소
4600000000,전라남도,0852,전남 장성군 동화보건지소,보건지소
4800000000,경상남도,0910,경남 의령군 정곡면보건지소,보건지소
4700000000,경상북도,1689,경북 문경시 농암면보건지소,보건지소
4600000000,전라남도,0853,전남 장성군 북이보건지소,보건지소
4800000000,경상남도,0911,경남 의령군 화정면보건지소,보건지소
4700000000,경상북도,1690,경북 고령군 우곡면보건지소,보건지소
4600000000,전라남도,0854,전남 장성군 북일보건지소,보건지소
4800000000,경상남도,0912,경남 의령군 용덕면보건지소,보건지소
4700000000,경상북도,1691,경북 고령군 쌍림면보건지소,보건지소
4600000000,전라남도,0855,전남 장성군 북하보건지소,보건지소
4800000000,경상남도,0913,경남 의령군 유곡면보건지소,보건지소
4700000000,경상북도,1692,경북 고령군 성산면보건지소,보건지소
4600000000,전라남도,0856,전남 장성군 삼서보건지소,보건지소
4800000000,경상남도,0914,경남 의령군 칠곡면보건지소,보건지소
4700000000,경상북도,1693,경북 고령군 덕곡면보건지소,보건지소
4600000000,전라남도,0857,전남 장성군 남면보건지소,보건지소
4800000000,경상남도,0915,경남 의령군 대의면보건지소,보건지소
4700000000,경상북도,1694,경북 고령군 운수면보건지소,보건지소
4600000000,전라남도,0858,전남 장성군 진원보건지소,보건지소
4800000000,경상남도,0916,경남 의령군 지정면보건지소,보건지소
4700000000,경상북도,1695,경북 고령군 개진면보건지소,보건지소
4600000000,전라남도,0859,전남 장성군 삼계보건지소,보건지소
4800000000,경상남도,0917,경남 의령군 궁류면보건지소,보건지소
4700000000,경상북도,1696,경북 고령군 다산면보건지소,보건지소
4600000000,전라남도,0860,전남 장흥군 북부통합보건지소,보건지소
4800000000,경상남도,0918,경남 의령군 부림면통합보건지소,보건지소
4700000000,경상북도,1606,경북 성주군 벽진면보건지소,보건지소
4600000000,전라남도,0861,전남 장흥군 유치보건지소,보건지소
4800000000,경상남도,0919,경남 의령군 봉수면보건지소,보건지소
4700000000,경상북도,1607,경북 성주군 선남면보건지소,보건지소
4600000000,전라남도,0862,전남 장흥군 안양보건지소,보건지소
4800000000,경상남도,0920,경남 산청군 차황면보건지소,보건지소
4700000000,경상북도,1608,경북 성주군 수륜면보건지소,보건지소
4600000000,전라남도,0863,전남 장흥군 대덕보건지소,보건지소
4800000000,경상남도,0921,경남 산청군 오부면보건지소,보건지소
4700000000,경상북도,1609,경북 성주군 초전면보건지소,보건지소
4600000000,전라남도,0864,전남 장흥군 용산보건지소,보건지소
4800000000,경상남도,0922,경남 산청군 신등면보건지소,보건지소
4700000000,경상북도,1610,경북 성주군 월항면보건지소,보건지소
4600000000,전라남도,0865,전남 장흥군 관산보건지소,보건지소
4800000000,경상남도,0923,경남 산청군 생초면보건지소,보건지소
4700000000,경상북도,1611,경북 성주군 금수면보건지소,보건지소
4600000000,전라남도,0866,전남 장흥군 회진보건지소,보건지소
4800000000,경상남도,0924,경남 산청군 생비량보건지소,보건지소
4700000000,경상북도,1612,경북 성주군 용암면보건지소,보건지소
4600000000,전라남도,0867,전남 장흥군 부산보건지소,보건지소
4800000000,경상남도,0925,경남 산청군 덕산통합보건지소,보건지소
4700000000,경상북도,1613,경북 성주군 가천면보건지소,보건지소
4600000000,전라남도,0868,전남 진도군 군내보건지소,보건지소
4800000000,경상남도,0926,경남 산청군 신안보건지소,보건지소
4700000000,경상북도,1614,경북 성주군 대가면보건지소,보건지소
4600000000,전라남도,0869,전남 진도군 임회보건지소,보건지소
4800000000,경상남도,0927,경남 산청군 금서면보건지소,보건지소
4700000000,경상북도,1615,경북 칠곡군 북삼읍보건지소 ,보건지소
4600000000,전라남도,0870,전남 진도군 고군보건지소,보건지소
5000000000,제주특별자치도,1510,제주 서귀포시 표선보건지소,보건지소
4800000000,경상남도,1493,경남 함안군 대산면보건지소,보건지소
4700000000,경상북도,1616,경북 칠곡군 석적읍보건지소,보건지소
4600000000,전라남도,0871,전남 진도군 조도보건지소,보건지소
5000000000,제주특별자치도,1511,제주 서귀포시 성산보건지소,보건지소
4800000000,경상남도,1494,경남 함안군 군북면보건지소,보건지소
4700000000,경상북도,1617,경북 칠곡군 가산면보건지소,보건지소
4600000000,전라남도,0872,전남 진도군 의신보건지소,보건지소
5000000000,제주특별자치도,1512,제주 서귀포시 중문보건지소,보건지소
4800000000,경상남도,1495,경남 함안군 칠원읍보건지소,보건지소
4700000000,경상북도,1618,경북 칠곡군 지천면보건지소,보건지소
4600000000,전라남도,0873,전남 진도군 지산보건지소,보건지소
5000000000,제주특별자치도,1513,제주 서귀포시 안덕보건지소,보건지소
4800000000,경상남도,1496,경남 함안군 함안면보건지소,보건지소
4700000000,경상북도,1619,경북 칠곡군 약목면보건지소,보건지소
4600000000,전라남도,0874,전남 함평군 해보보건지소,보건지소
5000000000,제주특별자치도,1514,제주 제주시 추자보건지소,보건지소
4800000000,경상남도,1497,경남 함안군 법수면보건지소,보건지소
4700000000,경상북도,1620,경북 칠곡군 기산면보건지소,보건지소
4600000000,전라남도,0875,전남 함평군 신광보건지소,보건지소
5000000000,제주특별자치도,1515,제주 제주시 우도보건지소,보건지소
4800000000,경상남도,1498,경남 함안군 칠북면보건지소,보건지소
4700000000,경상북도,1621,경북 칠곡군 동명면보건지소,보건지소
4600000000,전라남도,0876,전남 함평군 학교보건지소,보건지소
5000000000,제주특별자치도,1516,제주 제주시 구좌보건지소,보건지소
4800000000,경상남도,0928,경남 함양군 백전면보건지소,보건지소
4700000000,경상북도,1020,경북 봉화군 춘양면보건지소,보건지소
4600000000,전라남도,0877,전남 함평군 대동보건지소,보건지소
5000000000,제주특별자치도,1517,제주 제주시 한경보건지소,보건지소
4800000000,경상남도,0929,경남 함양군 병곡면보건지소,보건지소
4700000000,경상북도,1021,경북 봉화군 석포면보건지소,보건지소
4600000000,전라남도,0878,전남 함평군 나산보건지소,보건지소
5000000000,제주특별자치도,1518,제주 제주시 애월보건지소,보건지소
4800000000,경상남도,0930,경남 함양군 수동면보건지소,보건지소
4700000000,경상북도,1022,경북 봉화군 봉성면보건지소,보건지소
4600000000,전라남도,0879,전남 함평군 월야보건지소,보건지소
5000000000,제주특별자치도,1519,제주 제주시 조천보건지소,보건지소
4800000000,경상남도,0931,경남 함양군 서하면보건지소,보건지소
4700000000,경상북도,1023,경북 봉화군 명호면보건지소,보건지소
4600000000,전라남도,0880,전남 함평군 손불보건지소,보건지소
4800000000,경상남도,0932,경남 함양군 안의면보건지소,보건지소
4700000000,경상북도,1024,경북 봉화군 재산면보건지소,보건지소
4600000000,전라남도,0881,전남 함평군 엄다보건지소,보건지소
4800000000,경상남도,0933,경남 함양군 휴천면보건지소,보건지소
4700000000,경상북도,1025,경북 봉화군 상운면보건지소,보건지소
4600000000,전라남도,0882,전남 화순군 북면보건지소,보건지소
4800000000,경상남도,0934,경남 함양군 유림면보건지소,보건지소
4700000000,경상북도,1026,경북 봉화군 소천면보건지소,보건지소
4600000000,전라남도,0883,전남 화순군 한천보건지소,보건지소
4800000000,경상남도,0935,경남 함양군 마천면보건지소,보건지소
4700000000,경상북도,1027,경북 봉화군 법전면보건지소,보건지소
4600000000,전라남도,0884,전남 화순군 춘양보건지소,보건지소
4800000000,경상남도,0936,경남 함양군 지곡면보건지소,보건지소
4700000000,경상북도,1028,경북 봉화군 물야면보건지소,보건지소
4600000000,전라남도,0885,전남 화순군 이양보건지소,보건지소
4800000000,경상남도,0937,경남 함양군 서상면보건지소,보건지소
4700000000,경상북도,1029,경북 예천군 유천면보건지소,보건지소
4600000000,전라남도,0886,전남 화순군 동복보건지소,보건지소
4800000000,경상남도,0938,경남 창녕군 도천면보건지소,보건지소
4700000000,경상북도,1030,경북 예천군 용문면보건지소,보건지소
4600000000,전라남도,0887,전남 화순군 도암보건지소,보건지소
4800000000,경상남도,0939,경남 창녕군 성산면보건지소,보건지소
4700000000,경상북도,1031,경북 예천군 개포면보건지소,보건지소
4600000000,전라남도,0888,전남 화순군 능주보건지소,보건지소
4800000000,경상남도,0940,경남 창녕군 영산면보건지소,보건지소
4700000000,경상북도,1032,경북 예천군 호명면보건지소,보건지소
4600000000,전라남도,0889,전남 화순군 도곡보건지소,보건지소
4800000000,경상남도,0941,경남 창녕군 유어면보건지소,보건지소
4700000000,경상북도,1033,경북 예천군 상하리통합보건지소,보건지소
4600000000,전라남도,0890,전남 화순군 이서보건지소,보건지소
4800000000,경상남도,0942,경남 창녕군 장마면보건지소,보건지소
4700000000,경상북도,1034,경북 예천군 풍양면보건지소,보건지소
4600000000,전라남도,0891,전남 화순군 남면보건지소,보건지소
4800000000,경상남도,0943,경남 창녕군 계성면보건지소,보건지소
4700000000,경상북도,1035,경북 예천군 용궁면보건지소,보건지소
4600000000,전라남도,0892,전남 화순군 청풍보건지소,보건지소
4800000000,경상남도,0944,경남 창녕군 이방면보건지소,보건지소
4700000000,경상북도,1036,경북 예천군 보문면보건지소,보건지소
4600000000,전라남도,0893,전남 화순군 동면보건지소,보건지소
4800000000,경상남도,0945,경남 창녕군 부곡면보건지소,보건지소
4700000000,경상북도,1037,경북 예천군 지보면보건지소,보건지소
4800000000,경상남도,0946,경남 창녕군 고암면보건지소,보건지소
4700000000,경상북도,1038,경북 예천군 감천면보건지소,보건지소
4800000000,경상남도,0947,경남 창녕군 길곡면보건지소,보건지소
4700000000,경상북도,1039,경북 울진군 죽변면보건지소,보건지소
4800000000,경상남도,0948,경남 창녕군 남지읍보건지소,보건지소
4700000000,경상북도,1040,경북 울진군 기성면보건지소,보건지소
4800000000,경상남도,0949,경남 창녕군 대지면보건지소,보건지소
4700000000,경상북도,1041,경북 울진군 근남면보건지소,보건지소
4800000000,경상남도,0950,경남 창녕군 대합면보건지소,보건지소
4700000000,경상북도,1042,경북 울진군 서면보건지소,보건지소
4800000000,경상남도,0951,경남 거창군 위천면보건지소,보건지소
4700000000,경상북도,1043,경북 울진군 북면보건지소,보건지소
4800000000,경상남도,0952,경남 거창군 남상면보건지소,보건지소
4700000000,경상북도,1044,경북 울진군 원남면보건지소,보건지소
4800000000,경상남도,0953,경남 거창군 가조면보건지소,보건지소
4700000000,경상북도,1045,경북 울진군 후포면보건지소,보건지소
4800000000,경상남도,0954,경남 거창군 신원면보건지소,보건지소
4700000000,경상북도,1046,경북 울진군 온정면보건지소,보건지소
4800000000,경상남도,0955,경남 거창군 북상면보건지소,보건지소
4700000000,경상북도,1047,경북 울진군 평해읍보건지소,보건지소
4800000000,경상남도,0956,경남 거창군 가북면보건지소,보건지소
4800000000,경상남도,0957,경남 거창군 웅양면보건지소,보건지소
4800000000,경상남도,0958,경남 거창군 남하면보건지소,보건지소
4800000000,경상남도,0959,경남 거창군 마리면보건지소,보건지소
4800000000,경상남도,0960,경남 거창군 고제면보건지소,보건지소
4800000000,경상남도,0961,경남 거창군 주상면보건지소,보건지소
4800000000,경상남도,0962,경남 남해군 창선면보건지소,보건지소
4800000000,경상남도,0963,경남 남해군 남면보건지소,보건지소
4800000000,경상남도,0964,경남 남해군 고현면보건지소,보건지소
4800000000,경상남도,0965,경남 남해군 상주면보건지소,보건지소
4800000000,경상남도,0966,경남 남해군 미조면보건지소,보건지소
4800000000,경상남도,0967,경남 남해군 삼동면보건지소,보건지소
4800000000,경상남도,0968,경남 남해군 서면보건지소,보건지소
4800000000,경상남도,0969,경남 남해군 설천면보건지소,보건지소
4800000000,경상남도,0970,경남 남해군 이동면보건지소,보건지소
4800000000,경상남도,0971,경남 양산시 하북면보건지소,보건지소
4800000000,경상남도,0972,경남 양산시 원동면보건지소,보건지소
4800000000,경상남도,0974,경남 양산시 물금읍보건지소,보건지소
4800000000,경상남도,0975,경남 양산시 동면보건지소,보건지소
4800000000,경상남도,0976,경남 양산시 상북면보건지소,보건지소
4800000000,경상남도,0977,경남 합천군 북부보건지소,보건지소
4800000000,경상남도,0978,경남 합천군 쌍백면보건지소,보건지소
4800000000,경상남도,0979,경남 합천군 청덕면보건지소,보건지소
